-1.130153147941059046e+02,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-9.618989369819746571e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.936447260228902678e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-6.253905150638058785e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.571363041047214892e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.888820931456371000e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.206278821865527107e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.762632877253167862e+00,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.158805397316154995e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.841347506907004572e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.523889616497854149e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.206431726088692358e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.888973835679530566e+01,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.057151594527038014e+02,-4.854287579015726806e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.550788675338770020e+02,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.382534464379685630e+02,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.214280253420601099e+02,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.046026042461516710e+02,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.777718315024323203e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-7.095176205433479311e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.412634095842636128e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.730091986251792235e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.047549876660948343e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.650077670701042720e+00,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.317534342520739621e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.000076452111577652e+01,-4.708575158031453611e+02,0.000000000000000000e+00,0.000000000000000000e+00
