135.4423337062327,-195.68315264147665,0,2
261.6329919255461,474.3892425030776,0,6
-370.1615702258164,-130.9052814222291,0,6
37.013620295168224,554.7306282360404,0,5
93.37878096646155,522.7623281538143,0,5
289.81557226119276,-155.30214201129635,0,2
23.132647891043746,401.6192962632735,0,5
163.62491404187935,288.4683393932891,0,5
346.1807329324861,-42.151185141312006,0,2
-47.113485184374056,474.3892425030776,0,5
-75.29606552002072,-10.182885059085944,0,5
346.1807329324861,-106.92905636055956,0,2
373.942677740735,151.34115746163522,0,5
360.06170533661054,62.58706118071812,0,6
65.19620063081489,86.98392176978538,0,2
65.19620063081489,474.3892425030776,0,6
-159.42317099956298,506.35754258530363,0,6
303.6965446653172,191.72216809181552,0,5
-229.6693040749808,127.36493239996568,0,2
-229.6693040749808,417.6034463043865,0,6
149.32330611035715,409.61137128383,0,6
-47.113485184374056,506.35754258530363,0,2
51.31522822669041,-130.9052814222291,0,2
23.132647891043746,-147.31006699073984,0,2
-370.1615702258164,-82.5321957714923,0,2
93.37878096646155,70.57913620127464,0,2
-60.99445758849853,-228.07208825110044,0,2
177.5058864460038,-10.182885059085944,0,3
346.1807329324861,-74.54012075093578,0,6
51.31522822669041,175.7380180507025,0,6
177.5058864460038,-187.69107762092014,0,6
-384.04254262994084,70.57913620127464,0,6
-103.47864585566738,216.11902868088276,0,6
-89.1770379241452,159.33323248219173,0,6
-370.1615702258164,-66.54804573037927,0,2
-201.48672373933414,-130.9052814222291,0,2
205.68846678165048,377.2224356742062,0,5
289.81557226119276,328.8493500234694,0,5
-159.42317099956298,425.59552132494304,0,5
149.32330611035715,-122.9132064016726,0,2
65.19620063081489,457.9844569345668,0,5
261.6329919255461,377.2224356742062,0,5
-355.8599622942942,86.98392176978538,0,6
-159.42317099956298,377.2224356742062,0,6
121.56136130210821,-284.43724892239374,0,6
-187.60575133520965,-171.2862920524094,0,2
-61.41509311589624,434.0082318728973,0,5
-356.2805978216919,312.8651999823564,0,5
219.56943918577497,514.7702531332578,0,5
373.942677740735,280.4762643727326,0,5
-5.049932444602917,-147.31006699073984,0,2
-229.6693040749808,62.58706118071812,0,6
79.07717303493936,-114.92113138111607,0,2
303.6965446653172,-34.15911012075549,0,6
191.3868588501283,78.99184674922887,0,6
-341.9789898901697,-114.92113138111607,0,6
177.5058864460038,38.61083611904858,0,2
-356.2805978216919,199.71424311237203,0,6
-229.6693040749808,14.213975529981315,0,2
-286.0344647462741,-211.66730268258968,0,2
373.942677740735,199.71424311237203,0,5
-243.55027647910526,102.96807181089842,0,3
191.3868588501283,-130.9052814222291,0,6
135.4423337062327,-114.92113138111607,0,2
93.37878096646155,312.8651999823564,0,5
107.25975337058603,288.4683393932891,0,5
-229.6693040749808,304.8731249617999,0,6
-60.99445758849853,30.198125571094348,0,2
205.68846678165048,135.3570074205222,0,2
-33.23251278024958,272.4841893521761,0,6
275.9345998570683,-114.92113138111607,0,2
-398.34415056146304,-114.92113138111607,0,6
-75.29606552002072,-122.9132064016726,0,2
177.5058864460038,296.88104994124336,0,5
-341.9789898901697,94.9759967903419,0,6
-286.0344647462741,94.9759967903419,0,6
275.9345998570683,191.72216809181552,0,5
-60.99445758849853,78.57121122183115,0,2
-187.60575133520965,409.61137128383,0,6
-75.29606552002072,6.2219005094248,0,6
-18.93090484872739,393.627221242717,0,5
-60.99445758849853,-18.17496007964246,0,6
261.6329919255461,-252.04831331276998,0,6
-201.48672373933414,-98.93698134000304,0,2
261.6329919255461,38.61083611904858,0,2
177.5058864460038,70.57913620127464,0,2
121.56136130210821,-236.06416327165695,0,6
373.942677740735,38.61083611904858,0,2
233.45041158989943,345.2541355919802,0,5
135.4423337062327,78.57121122183115,0,2
-75.29606552002072,38.61083611904858,0,2
233.87104711729714,-26.167035100198976,0,2
-173.72477893108518,240.09525374255233,0,2
-187.60575133520965,-74.54012075093578,0,2
-229.6693040749808,320.8572750029129,0,6
-145.54219859543852,256.50003931106306,0,6
-201.48672373933414,-114.92113138111607,0,2
275.9345998570683,417.6034463043865,0,5
-215.7883316708563,-26.167035100198976,0,2
51.31522822669041,-114.92113138111607,0,3
-299.9154371503986,248.08732876310884,0,5
-103.47864585566738,377.2224356742062,0,5
65.19620063081489,-187.69107762092014,0,6
8.831039959521558,425.59552132494304,0,5
303.6965446653172,240.09525374255233,0,5
51.31522822669041,-211.66730268258968,0,2
163.62491404187935,-18.17496007964246,0,2
233.87104711729714,-58.55597070982275,0,2
79.07717303493936,353.2462106125367,0,5
360.06170533661054,-227.65145272370273,0,2
388.2442856722572,62.58706118071812,0,6
-61.41509311589624,385.21451069476274,0,5
163.62491404187935,320.8572750029129,0,5
-243.97091200650297,473.96860697567985,0,5
373.942677740735,328.8493500234694,0,5
163.62491404187935,256.50003931106306,0,5
107.25975337058603,-66.54804573037927,0,2
233.87104711729714,167.74594303014598,0,5
79.07717303493936,611.5164244347314,0,6
121.56136130210821,-252.04831331276998,0,6
-187.60575133520965,-187.69107762092014,0,2
191.3868588501283,-163.2942170318529,0,6
-384.04254262994084,248.08732876310884,0,5
-18.93090484872739,-10.182885059085944,0,4
373.942677740735,-42.151185141312006,0,6
163.62491404187935,498.3654675647471,0,5
-117.35961825979186,-114.92113138111607,0,2
149.32330611035715,506.35754258530363,0,5
107.25975337058603,385.6351462221605,0,5
51.31522822669041,-1.7701745111317166,0,2
-243.55027647910526,248.08732876310884,0,6
-243.55027647910526,-122.9132064016726,0,2
-215.7883316708563,-187.69107762092014,0,2
-215.7883316708563,151.34115746163522,0,2
-299.9154371503986,-155.30214201129635,0,6
-299.9154371503986,345.2541355919802,0,2
205.68846678165048,409.61137128383,0,2
360.06170533661054,369.2303606536497,0,5
-5.049932444602917,224.1111037014393,0,6
247.75201952142163,94.9759967903419,0,2
149.32330611035715,118.95222185201145,0,6
-243.55027647910526,-106.92905636055956,0,6
360.06170533661054,159.33323248219173,0,5
360.06170533661054,14.213975529981315,0,2
121.14072577471049,118.95222185201145,0,2
65.19620063081489,-42.151185141312006,0,2
331.8791250009639,-195.68315264147665,0,6
-384.04254262994084,-106.92905636055956,0,6
-412.2251229655875,86.98392176978538,0,4
79.07717303493936,595.1116388662207,0,6
317.9981525968394,-155.30214201129635,0,2
135.4423337062327,-34.15911012075549,0,2
51.31522822669041,-50.143260161868525,0,2
-117.35961825979186,46.60291113960509,0,2
-257.85188441062746,385.21451069476274,0,2
-145.54219859543852,417.6034463043865,0,5
121.56136130210821,22.20605055053783,0,2
-159.42317099956298,328.8493500234694,0,6
289.81557226119276,-74.54012075093578,0,2
51.31522822669041,14.213975529981315,0,2
23.132647891043746,465.97653195512333,0,5
-61.41509311589624,369.2303606536497,0,5
233.45041158989943,377.2224356742062,0,5
149.32330611035715,-155.30214201129635,0,3
-173.72477893108518,-34.15911012075549,0,2
-229.6693040749808,175.7380180507025,0,2
51.31522822669041,-98.93698134000304,0,3
-370.1615702258164,110.96014683145494,0,6
-229.6693040749808,224.1111037014393,0,6
-299.9154371503986,312.8651999823564,0,6
-215.7883316708563,280.4762643727326,0,6
-131.24059066391632,54.59498616016161,0,2
-187.60575133520965,54.59498616016161,0,2
163.62491404187935,240.09525374255233,0,5
163.62491404187935,434.0082318728973,0,6
-426.106095369712,159.33323248219173,0,6
-426.106095369712,-18.17496007964246,0,2
177.5058864460038,-74.54012075093578,0,2
79.07717303493936,514.3496176058601,0,6
-271.7328568147519,118.95222185201145,0,6
-117.35961825979186,530.7544031743709,0,6
205.68846678165048,167.74594303014598,0,5
23.132647891043746,-195.68315264147665,0,3
23.132647891043746,127.36493239996568,0,2
8.831039959521558,328.8493500234694,0,5
65.19620063081489,-26.167035100198976,0,2
-5.049932444602917,-211.66730268258968,0,2
149.32330611035715,135.3570074205222,0,6
346.1807329324861,-155.30214201129635,0,2
177.5058864460038,232.10317872199582,0,5
219.56943918577497,-1.7701745111317166,0,2
-145.54219859543852,191.72216809181552,0,5
107.25975337058603,14.213975529981315,0,2
107.25975337058603,-130.9052814222291,0,6
-33.23251278024958,175.7380180507025,0,6
50.894592699292694,530.7544031743709,0,5
23.132647891043746,288.4683393932891,0,6
-145.54219859543852,-66.54804573037927,0,2
-215.7883316708563,425.59552132494304,0,5
-47.113485184374056,328.8493500234694,0,5
275.9345998570683,-179.27836707296592,0,3
289.81557226119276,393.627221242717,0,5
233.87104711729714,102.96807181089842,0,2
-33.23251278024958,-179.27836707296592,0,2
23.132647891043746,240.09525374255233,0,6
219.56943918577497,304.8731249617999,0,5
107.25975337058603,-50.143260161868525,0,2
-384.04254262994084,102.96807181089842,0,5
233.45041158989943,538.7464781949274,0,5
289.81557226119276,86.98392176978538,0,2
-173.72477893108518,94.9759967903419,0,2
430.30783841202833,-9.762249531688232,0,2
-60.99445758849853,-114.92113138111607,0,2
149.32330611035715,-10.182885059085944,0,2
51.31522822669041,-228.07208825110044,0,6
79.07717303493936,-163.2942170318529,0,6
289.81557226119276,312.8651999823564,0,5
135.4423337062327,385.6351462221605,0,5
-117.35961825979186,385.21451069476274,0,6
388.2442856722572,159.33323248219173,0,5
205.68846678165048,-236.06416327165695,0,6
-117.35961825979186,434.0082318728973,0,6
