
Microenvironment summary: 
microenvironment: 
Microenvironment_private_data:
temporary_density_vectors1:
0.00094436 0.0923444 
0.00115774 0.060123 
0.00142665 0.0391717 
0.0017632 0.0256619 
0.00218248 0.01698 
0.00270314 0.0114213 
0.00334818 0.00789484 
0.00414589 0.00570869 
0.00513095 0.00442849 
0.00634573 0.00378673 
0.00784187 0.00362627 
0.00968191 0.00386598 
0.0119412 0.00448032 
0.0147096 0.00548659 
0.0180924 0.00693386 
0.0222093 0.00888578 
0.0271891 0.0113871 
0.0331541 0.014402 
0.040184 0.0177238 
0.0482407 0.0208935 
0.0570252 0.0232646 
0.0657438 0.0244386 
0.0728368 0.0249681 
0.0759979 0.0255618 
0.0733927 0.0265463 
0.0668798 0.0277055 
0.0587913 0.0283496 
0.0507144 0.0276377 
0.043474 0.0252177 
0.0374051 0.0217484 
0.0325889 0.0180894 
0.0289971 0.0148423 
0.0265712 0.0123014 
0.0252613 0.0105634 
0.0250474 0.00965443 
0.0259514 0.00963589 
0.028049 0.0106993 
0.0314843 0.0132807 
0.0364931 0.0182516 
0.0434435 0.0273198 
0.0529102 0.0440207 
0.0658224 0.0765732 
0.0837909 0.147497 
0.109931 0.35074 
0.151275 0.147154 
0.226988 0.0759046 
0.418072 0.0430678 
0.22755 0.0261566 
0.152258 0.0169989 
0.111094 0.0121226 
0.0848425 0.00989972 
0.0664638 0.00955674 
0.0528574 0.0107742 
0.0424307 0.0134959 
0.034264 0.0178073 
0.0277764 0.0238099 
0.0225752 0.0314366 
0.0183802 0.0401699 
0.0149836 0.0487026 
0.0122266 0.0547875 
0.00998508 0.0558891 
0.00816095 0.0512423 
0.0066756 0.0435255 
0.00546569 0.0354988 
0.00447997 0.0288831 
0.00367677 0.0245244 
0.00302217 0.022846 
0.00248853 0.024226 
0.00205329 0.0292382 
0.00169804 0.0387181 
0.00140779 0.0534115 
0.00117029 0.0723502 
0.000975616 0.0879291 
0.000815673 0.0770167 
0.000683916 0.0618037 
0.000575049 0.0490234 
0.000484795 0.0390357 
0.00040971 0.0309837 
0.000347025 0.0242816 
0.000294516 0.018688 
0.0002504 0.0141082 
0.000213246 0.0104618 
0.000181904 0.00764042 
0.000155452 0.00551305 
0.000133148 0.00394418 
0.000114392 0.00280857 
9.87035e-05 0.00199944 
8.56928e-05 0.00143082 
7.50481e-05 0.00103641 
6.65209e-05 0.000766757 
5.99167e-05 0.000586102 
5.50871e-05 0.000469415 
5.19251e-05 0.000399995 
5.03612e-05 0.000367681 
0.000393086 0.14619 
0.000413302 0.156606 
0.000454641 0.169295 
0.000518961 0.166752 
0.000609137 0.135049 
0.000729186 0.0993442 
0.000884423 0.0696248 
0.00108167 0.0476287 
0.00132955 0.0322375 
0.00163877 0.0217862 
0.00202258 0.0148187 
0.00249725 0.0102436 
0.0030826 0.00729743 
0.00380278 0.00546532 
0.00468693 0.0044086 
0.00577011 0.00390943 
0.0070941 0.00383208 
0.00870828 0.00409743 
0.0106701 0.00466678 
0.013045 0.00553158 
0.0159048 0.00670527 
0.0193236 0.00821279 
0.0233685 0.0100732 
0.0280813 0.0122731 
0.0334454 0.0147363 
0.0393308 0.0173177 
0.0454116 0.0198694 
0.0510722 0.0224166 
0.0553664 0.0253118 
0.0571959 0.0289463 
0.0559247 0.033387 
0.0522136 0.0380532 
0.0471867 0.0415188 
0.0418181 0.0418208 
0.0367554 0.0379529 
0.0323612 0.031953 
0.0288093 0.025808 
0.0261693 0.0205851 
0.0244645 0.0166303 
0.0237086 0.0139264 
0.0239293 0.0123498 
0.0251841 0.011827 
0.0275743 0.0124384 
0.0312606 0.0145165 
0.0364844 0.0187782 
0.0436011 0.0265527 
0.0531351 0.0401729 
0.0658747 0.0634524 
0.0830365 0.100983 
0.106523 0.147659 
0.139135 0.100434 
0.183452 0.0623718 
0.231444 0.0386059 
0.184493 0.0245878 
0.140984 0.0165703 
0.108801 0.0123142 
0.0853227 0.0106114 
0.0677743 0.0108955 
0.0543117 0.0130187 
0.0437752 0.0171312 
0.0354154 0.0235966 
0.0287236 0.0328738 
0.0233366 0.0452699 
0.0189844 0.0604291 
0.0154603 0.0764572 
0.0126025 0.0889527 
0.0102828 0.0914734 
0.00839893 0.0810136 
0.00686828 0.0655134 
0.00562429 0.0507586 
0.00461299 0.0393053 
0.00379061 0.0318929 
0.00312158 0.0286609 
0.00257695 0.0298831 
0.00213319 0.036449 
0.00177116 0.0503217 
0.0014753 0.0749859 
0.00123299 0.114693 
0.00103399 0.164196 
0.000870043 0.123186 
0.000734468 0.0904253 
0.000621899 0.0695805 
0.000528029 0.0552003 
0.000449407 0.043796 
0.000383276 0.0341248 
0.000327434 0.0259593 
0.000280124 0.0192946 
0.00023994 0.0140601 
0.000205758 0.0100876 
0.000176676 0.00715637 
0.000151968 0.00504168 
0.000131046 0.00354324 
0.000113435 0.00249685 
9.87494e-05 0.00177514 
8.6677e-05 0.00128311 
7.69676e-05 0.00095193 
6.94235e-05 0.000733084 
6.3893e-05 0.000593341 
6.02658e-05 0.000510925 
5.84699e-05 0.00047277 
0.00036936 0.100857 
0.000388074 0.104204 
0.000426317 0.106949 
0.000485753 0.102447 
0.000568956 0.0870968 
0.000679506 0.0680481 
0.000822123 0.0504142 
0.00100284 0.0361832 
0.00122922 0.0255313 
0.00151061 0.017914 
0.00185846 0.0126349 
0.00228671 0.00907466 
0.00281215 0.00675243 
0.00345493 0.00532021 
0.00423901 0.00453602 
0.00519263 0.00423546 
0.00634863 0.00430808 
0.00774463 0.00468029 
0.00942264 0.00530438 
0.0114278 0.00615281 
0.0138058 0.00721608 
0.0165972 0.00850183 
0.0198285 0.0100331 
0.0234959 0.0118452 
0.0275414 0.0139866 
0.0318189 0.0165351 
0.0360558 0.0196466 
0.0398259 0.0236302 
0.0425755 0.0289731 
0.043763 0.0361706 
0.0431353 0.0453604 
0.0409704 0.0556916 
0.037836 0.0644515 
0.0343142 0.0667692 
0.0308629 0.058878 
0.0277924 0.0474318 
0.0252927 0.0367512 
0.0234754 0.0283641 
0.0224095 0.0223742 
0.0221498 0.0183912 
0.0227566 0.0159658 
0.0243111 0.0147723 
0.0269288 0.0146953 
0.0307716 0.0158824 
0.0360628 0.0187823 
0.0431038 0.0241715 
0.0522944 0.0331127 
0.064149 0.0465612 
0.0792848 0.0637117 
0.0982908 0.0769727 
0.121187 0.0628502 
0.145652 0.0448507 
0.162312 0.0305925 
0.147442 0.0209356 
0.12435 0.0150181 
0.102194 0.0119146 
0.0832879 0.0110296 
0.067716 0.0121363 
0.055024 0.0153572 
0.0447089 0.0211589 
0.0363322 0.0303607 
0.0295323 0.0441022 
0.024014 0.0636251 
0.019537 0.0895431 
0.0159056 0.119999 
0.0129602 0.147185 
0.0105715 0.154347 
0.00863424 0.128801 
0.00706293 0.0973092 
0.00578825 0.0708885 
0.00475393 0.0520005 
0.00391428 0.0401924 
0.0032322 0.0346052 
0.00267756 0.0349676 
0.00222593 0.0421712 
0.00185747 0.0592077 
0.00155611 0.0938389 
0.00130886 0.167757 
0.00110523 0.371644 
0.000936805 0.182975 
0.000796808 0.121898 
0.000679833 0.0947793 
0.000581569 0.0771692 
0.000498588 0.061857 
0.000428169 0.0479171 
0.000368155 0.0358867 
0.000316831 0.0261427 
0.000272837 0.0186503 
0.000235083 0.01311 
0.000202696 0.00912969 
0.000174973 0.00633038 
0.000151338 0.00439309 
0.000131326 0.00306915 
0.000114552 0.00217381 
0.000100704 0.00157418 
8.95267e-05 0.001177 
8.08181e-05 0.00091817 
7.44203e-05 0.000754792 
7.0218e-05 0.000659263 
6.81357e-05 0.000615273 
0.000344904 0.0684073 
0.000362093 0.0691232 
0.000397197 0.0688393 
0.00045169 0.0650674 
0.000527845 0.0567935 
0.000628819 0.0462958 
0.000758751 0.0359177 
0.000922903 0.0269748 
0.00112783 0.0198875 
0.00138156 0.0145743 
0.00169385 0.0107553 
0.00207644 0.00811986 
0.0025433 0.00639765 
0.00311092 0.0053781 
0.00379858 0.00490545 
0.00462845 0.00486587 
0.00562566 0.00517364 
0.00681791 0.00575985 
0.00823467 0.00656592 
0.00990547 0.00754311 
0.0118568 0.00865835 
0.0141071 0.00990501 
0.0166589 0.0113164 
0.0194868 0.0129819 
0.0225227 0.015065 
0.0256372 0.0178309 
0.0286252 0.0216914 
0.0312056 0.0272669 
0.0330556 0.0354272 
0.0338961 0.0472167 
0.0336156 0.0634932 
0.0323507 0.0838482 
0.0304064 0.104072 
0.0281339 0.112312 
0.0258465 0.0928061 
0.0237866 0.0697977 
0.0221275 0.05132 
0.0209909 0.0383017 
0.0204669 0.0296972 
0.0206328 0.0242413 
0.0215687 0.0209014 
0.0233699 0.0189603 
0.0261576 0.0180345 
0.0300873 0.0180728 
0.0353557 0.019302 
0.0422029 0.0221193 
0.0509039 0.0269015 
0.061734 0.033595 
0.0748741 0.0408523 
0.0901844 0.0447679 
0.106715 0.0395282 
0.121811 0.0309413 
0.130086 0.0229304 
0.124833 0.0169074 
0.111944 0.013055 
0.0965049 0.0112003 
0.0812862 0.0112178 
0.0675096 0.0132024 
0.0555803 0.0175709 
0.0455112 0.025174 
0.0371439 0.0374536 
0.0302587 0.0566374 
0.0246285 0.085843 
0.020043 0.128597 
0.0163177 0.186191 
0.013296 0.248773 
0.0108472 0.273543 
0.00886371 0.203454 
0.00725747 0.139821 
0.00595664 0.0949207 
0.00490283 0.065967 
0.00404863 0.0487056 
0.00335557 0.0401259 
0.00279244 0.038774 
