0: 188,165,342,85,428,50,479
1015: 
2: 803,286,680,649,984
3: 279,330,918,653,60,485,128,122,140
4: 587,841,194,145,245,553
5: 210,307,366,417,40,134,316
6: 728,740,953,555,514,454,361
7: 503,54,84,205,369,93,256,413
8: 499,266,464,83,162,337,452,287
9: 53,358,214,66,155,239,124,493
10: 303,440,392,59,411,218,227,251,473,166
11: 424,12,193,17,64,33,300
12: 424,49,11,131,17,175,64
13: 459,68,18,419,289,360,338,319
14: 342,435,242,270,492,334,165,100
15: 437,45,427,212,284,237,161,252,75
16: 102,457,445,151,385,57,349
17: 352,193,175,477,64,12,11
18: 438,419,289,230,414,390,459,68,13
19: 296,103,79,441,121,364,301
20: 310,228,301,79,447,309,156
21: 404,144,484,332,475,456,373,157
22: 223,436,429,338,319,309,297,38
23: 306,51,220,458,261
24: 348,430,772,383,356,731
25: 168,346,307,366,305,474,69
26: 365,305,304,316,173,375,198
27: 458,476,401,191,468,36,467,136
28: 362,418,988,252,132
29: 240,989,458,476,318,261,846,467
30: 51,220,401,607,196,374,32
31: 336,258,36,345,136,205,369,93,241
32: 498,191,321,468,47,196,30,401
33: 308,300,78,219,64,11,340
34: 221,38,77
35: 70,410,199,39,409,63,280,203,94
36: 498,191,468,27,258,31,136,205
37: 253,104,921,916,914,744,377,878
38: 332,297,34,221,459,77,319,22
39: 410,35,409,63
40: 417,491,134,357,5,304,316
41: 166,453,224,433,251,59,411,363,469
42: 386
43: 370,793,95,724,996
44: 117,206,202
45: 437,15,142,250,186,148,252,395,132
46: 353,323,238,281,840,389,368
47: 196,201,374,310,228,321,32
48: 431,369,241,334,85,242,232,264
49: 424,12,131,455,432,290,55,111
50: 82,428,407,188,0,85,207,479,403
51: 220,30,401,607,236,23
52: 455,276,432,339,408,406,190,72,290
53: 9,358,214,160,166,239,182,58
54: 467,84,136,205,93,7,503
55: 294,111,432,49,190,290,135,317
56: 176,295,320,545,1026,814
57: 269,292,385,16,380,387,349,235
58: 183,170,53,358,160,182,292,127,65
59: 10,303,392,411,92,184,251,469,41
60: 202,485,322,3,330,128,92,140,184
61: 472,73,997,103,79,228,201,374
62: 377,560,253,442,464,326,83,439
63: 81,285,280,273,409,203,410,35,39
64: 78,219,487,193,17,12,11,33,300
65: 235,354,333,58,183,170,134,210
66: 478,402,155,473,303,166,9,214
67: 264,267,257,948,431,312,260,226,1023
68: 459,13,77,18,419,108,390
69: 474,341,71,307,366,25
70: 410,35,199,203,115,94,405,288
71: 474,69,341,354,210,307,150,216,391
72: 190,227,290,52,408,406,440
73: 472,61,997,236,621,201,374,607
74: 686,814,837,763
75: 510,427,15,237,195,252
76: 363,490,469,122,92,251,248,324
77: 459,68,91,108,390,217,34,221,38
78: 219,64,487,1007,193,315,33
79: 19,103,472,61,228,20,301,201
80: 234,384,272,350,158,328,398,274
81: 63,285,280,474,341,168,158,497,141
